Type	chromsome	Start	End	q-value	G-score	average amplitude	frequency
Del	12	42887500	43947500	0.094047	0.135331	0.548413	0.166667
Del	12	43952500	44182500	0.094047	0.153375	0.548413	0.166667
Del	12	44187500	44222500	0.094047	0.162397	0.548413	0.166667
Del	12	44227500	45312500	0.027554	0.117287	0.548413	0.166667
Del	12	45317500	45447500	0.094047	0.153375	0.499098	0.166667
Del	12	45452500	45557500	0.094047	0.162397	0.499098	0.166667
Del	12	45562500	45572500	0.094047	0.153375	0.499098	0.166667
Del	12	45577500	45582500	0.094047	0.162397	0.499098	0.166667
Del	12	45587500	45612500	0.094047	0.153375	0.499098	0.166667
Del	12	45617500	45837500	0.087224	0.135331	0.499098	0.166667
Del	12	45842500	46122500	0.094047	0.162397	0.499098	0.166667
Del	12	46127500	46302500	0.092242	0.135331	0.499098	0.166667
Del	12	46307500	46667500	0.094047	0.144353	0.499098	0.166667
Del	12	46672500	47152500	0.094047	0.162397	0.499098	0.166667
Del	12	47157500	47222500	0.094047	0.144353	0.499098	0.166667
Del	12	47227500	48047500	0.094047	0.162397	0.499098	0.166667
Del	12	48052500	48097500	0.094047	0.153375	0.499098	0.166667
Del	12	48102500	48152500	0.094047	0.162397	0.499098	0.166667
Del	12	48157500	48157500	0.094047	0.153375	0.499098	0.166667
Del	12	48162500	48177500	0.094047	0.162397	0.499098	0.166667
Del	12	48182500	48227500	0.094047	0.153375	0.499098	0.166667
Del	12	48232500	48302500	0.094047	0.144353	0.499098	0.166667
Del	12	48307500	48367500	0.094047	0.162397	0.499098	0.166667
Del	12	48372500	48427500	0.094047	0.153375	0.499098	0.166667
Del	12	48432500	48492500	0.094047	0.144353	0.499098	0.166667
Del	12	48497500	48532500	0.094047	0.153375	0.499098	0.166667
Del	12	48537500	49037500	0.094047	0.162397	0.499098	0.166667
Del	12	49042500	49042500	0.094047	0.153375	0.499098	0.166667
Del	12	49047500	49062500	0.094047	0.162397	0.499098	0.166667
Del	12	49067500	49072500	0.094047	0.153375	0.499098	0.166667
Del	12	49077500	49087500	0.094047	0.162397	0.499098	0.166667
Del	12	49092500	49152500	0.094047	0.153375	0.499098	0.166667
Del	12	49157500	49182500	0.094047	0.162397	0.894414	0.083333
Del	12	49187500	49187500	0.094047	0.153375	0.894414	0.083333
Del	12	49192500	49417500	0.094047	0.162397	0.894414	0.083333
Del	12	49422500	49452500	0.094047	0.153375	0.894414	0.083333
Del	12	49457500	49752500	0.094047	0.162397	0.894414	0.083333
Del	12	49757500	49777500	0.093577	0.135331	0.894414	0.083333
Del	12	49782500	49787500	0.094047	0.162397	0.894414	0.083333
Del	12	49792500	49922500	0.093577	0.135331	0.894414	0.083333
Del	12	49927500	49967500	0.094047	0.162397	0.894414	0.083333
Del	12	49972500	49972500	0.094047	0.153375	0.894414	0.083333
Del	12	49977500	50007500	0.094047	0.162397	0.894414	0.083333
Del	12	50012500	50017500	0.094047	0.153375	0.894414	0.083333
Del	12	50022500	50042500	0.094047	0.162397	0.894414	0.083333
Del	12	50047500	50102500	0.094047	0.144353	0.894414	0.083333
Del	12	50107500	50212500	0.094047	0.153375	0.894414	0.083333
Del	12	50217500	50252500	0.094047	0.162397	0.894414	0.083333
Del	12	50257500	50297500	0.094047	0.153375	0.894414	0.083333
Del	12	50302500	50377500	0.094047	0.162397	0.894414	0.083333
Del	12	50382500	50472500	0.094047	0.153375	0.894414	0.083333
Del	12	50477500	50517500	0.094047	0.162397	0.894414	0.083333
Del	12	50522500	50617500	0.094047	0.153375	0.894414	0.083333
Del	12	50622500	50622500	0.094047	0.144353	0.894414	0.083333
Del	12	50627500	50632500	0.094047	0.162397	0.894414	0.083333
Del	12	50637500	50892500	0.094047	0.144353	0.894414	0.083333
Del	12	50897500	51142500	0.083315	0.126309	0.894414	0.083333
Del	12	51147500	51217500	0.094047	0.144353	0.894414	0.083333
Del	12	51222500	51282500	0.094047	0.153375	0.894414	0.083333
Del	12	51287500	51367500	0.094047	0.162397	0.894414	0.083333
Del	12	51372500	51422500	0.094047	0.153375	0.894414	0.083333
Del	12	51427500	51482500	0.094047	0.162397	0.894414	0.083333
Del	12	51487500	51567500	0.094047	0.144353	0.894414	0.083333
Del	12	51572500	51592500	0.094047	0.162397	0.894414	0.083333
Del	12	51597500	51612500	0.094047	0.153375	0.894414	0.083333
Del	12	51617500	51642500	0.094047	0.162397	0.894414	0.083333
Del	12	51647500	51712500	0.094047	0.153375	0.894414	0.083333
Del	12	51717500	51742500	0.094047	0.162397	0.894414	0.083333
Del	12	51747500	51812500	0.094047	0.153375	0.894414	0.083333
Del	12	51817500	51977500	0.094047	0.144353	0.894414	0.083333
Del	12	51982500	52202500	0.086348	0.135331	0.894414	0.083333
Del	12	52207500	52337500	0.094047	0.162397	0.894414	0.083333
Del	12	52342500	52392500	0.094047	0.153375	0.894414	0.083333
Del	12	52397500	52412500	0.094047	0.162397	0.894414	0.083333
Del	12	52417500	52437500	0.094047	0.153375	0.894414	0.083333
Del	12	52442500	53302500	0.094047	0.162397	0.894414	0.083333
Del	12	53307500	53322500	0.094047	0.153375	0.894414	0.083333
Del	12	53327500	53337500	0.094047	0.144353	0.894414	0.083333
Del	12	53342500	53392500	0.094047	0.162397	0.894414	0.083333
Del	12	53397500	53427500	0.094047	0.153375	0.894414	0.083333
Del	12	53432500	53497500	0.094047	0.162397	0.894414	0.083333
Del	12	53502500	53522500	0.094047	0.153375	0.894414	0.083333
Del	12	53527500	53562500	0.094047	0.162397	0.894414	0.083333
Del	12	53567500	53567500	0.094047	0.153375	0.894414	0.083333
Del	12	53572500	53652500	0.094047	0.162397	0.894414	0.083333
Del	12	53657500	53682500	0.094047	0.153375	0.894414	0.083333
Del	12	53687500	53767500	0.094047	0.162397	0.894414	0.083333
Del	12	53772500	53812500	0.094047	0.153375	0.894414	0.083333
Del	12	53817500	53842500	0.094047	0.162397	0.894414	0.083333
Del	12	53847500	53867500	0.094047	0.153375	0.894414	0.083333
Del	12	53872500	53912500	0.094047	0.162397	0.894414	0.083333
Del	12	53917500	54022500	0.094047	0.144353	0.894414	0.083333
Del	12	54027500	54432500	0.094047	0.162397	0.894414	0.083333
Del	12	54437500	54442500	0.094047	0.153375	0.894414	0.083333
Del	12	54447500	54452500	0.094047	0.162397	0.894414	0.083333
Del	12	54457500	54467500	0.094047	0.144353	0.894414	0.083333
Del	12	54472500	54477500	0.094047	0.162397	0.894414	0.083333
Del	12	54482500	54487500	0.094047	0.144353	0.894414	0.083333
Del	12	54492500	54497500	0.094047	0.162397	0.894414	0.083333
Del	12	54502500	54512500	0.094047	0.144353	0.894414	0.083333
Del	12	54517500	54627500	0.094047	0.162397	0.894414	0.083333
Del	12	54632500	54667500	0.094047	0.153375	0.894414	0.083333
Del	12	54672500	54712500	0.094047	0.162397	0.894414	0.083333
Del	12	54717500	54722500	0.094047	0.153375	0.894414	0.083333
Del	12	54727500	54732500	0.094047	0.162397	0.894414	0.083333
Del	12	54737500	54747500	0.094047	0.153375	0.894414	0.083333
Del	12	54752500	54787500	0.094047	0.162397	0.894414	0.083333
Del	12	54792500	54817500	0.094047	0.153375	0.894414	0.083333
Del	12	54822500	54882500	0.094047	0.162397	0.894414	0.083333
Del	12	54887500	54947500	0.094047	0.153375	0.502853	0.166667
Del	12	54952500	55337500	0.094047	0.162397	0.502853	0.166667
Del	12	55342500	55382500	0.094047	0.153375	0.376031	0.25
Del	12	55387500	56147500	0.094047	0.162397	0.376031	0.25
Del	12	56152500	56202500	0.094047	0.144353	0.894414	0.083333
Del	12	56207500	56287500	0.094047	0.162397	0.894414	0.083333
Del	12	56292500	56342500	0.094047	0.153375	0.894414	0.083333
Del	12	56347500	56557500	0.094047	0.162397	0.894414	0.083333
Del	12	56562500	56587500	0.094047	0.153375	0.894414	0.083333
Del	12	56592500	56667500	0.094047	0.162397	0.894414	0.083333
Del	12	56672500	56697500	0.094047	0.153375	0.894414	0.083333
Del	12	56702500	56802500	0.094047	0.162397	0.894414	0.083333
Del	12	56807500	56837500	0.094047	0.153375	0.894414	0.083333
Del	12	56842500	56907500	0.094047	0.162397	0.894414	0.083333
Del	12	56912500	56982500	0.094047	0.144353	0.894414	0.083333
Del	12	56987500	57022500	0.094047	0.153375	0.894414	0.083333
Del	12	57027500	57047500	0.094047	0.162397	0.894414	0.083333
Del	12	57052500	57082500	0.094047	0.153375	0.894414	0.083333
Del	12	57087500	57147500	0.094047	0.162397	0.894414	0.083333
Del	12	57152500	57182500	0.094047	0.153375	0.894414	0.083333
Del	12	57187500	57412500	0.094047	0.162397	0.894414	0.083333
Del	12	57417500	57477500	0.094047	0.153375	0.894414	0.083333
Del	12	57482500	57512500	0.094047	0.162397	0.894414	0.083333
Del	12	57517500	57582500	0.094047	0.144353	0.894414	0.083333
Del	12	57587500	57592500	0.094047	0.162397	0.894414	0.083333
Del	12	57597500	57602500	0.094047	0.144353	0.894414	0.083333
Del	12	57607500	57622500	0.094047	0.162397	0.894414	0.083333
Del	12	57627500	71007500	0	0.018044	0	0
Del	12	71012500	71022500	0	0.009022	0.137521	0.166667
Del	12	71027500	79847500	0	0.018044	0.137521	0.166667
Del	12	79852500	89397500	0	0.036088	0.145369	0.166667
Del	12	89402500	108517500	0	0.018044	0.122387	0.083333
Del	12	108522500	108647500	0	0.009022	0	0
Del	12	108652500	115122500	0	0.018044	0	0
Del	12	115127500	116857500	0	0.036088	0	0
Del	12	116862500	117342500	0	0.018044	0	0
Del	12	117347500	117467500	0	0.009022	0	0
Del	12	117472500	130872500	0	0.018044	0	0
Del	12	130877500	131002500	0	0.009022	0	0
Del	12	131007500	132907500	0	0.018044	0	0
Del	12	132912500	133172500	0	0.081199	0	0
Del	12	133177500	133842500	0	0.018044	0	0
Del	13	19022500	20972500	0	0.018044	0.455447	0.166667
Del	13	20977500	21002500	0	0.009022	0.524402	0.083333
Del	13	21007500	21012500	0	0.018044	0.524402	0.083333
Del	13	21017500	21102500	0	0.009022	0.524402	0.083333
Del	13	21107500	21477500	0	0.018044	0.524402	0.083333
Del	13	21482500	21637500	0.094047	0.351861	0.524402	0.083333
Del	13	21642500	21937500	0.094047	0.369905	1.045114	0.083333
Del	13	21942500	22182500	0.094047	0.351861	1.045114	0.083333
Del	13	22187500	23462500	0.094047	0.360883	1.045114	0.083333
Del	13	23467500	23747500	0.094047	0.288707	1.037806	0.083333
Del	13	23752500	23897500	0.094047	0.26164	1.037806	0.083333
Del	13	23902500	24012500	0.094047	0.270662	1.037806	0.083333
Del	13	24017500	24137500	0.094047	0.288707	1.037806	0.083333
Del	13	24142500	24297500	0.094047	0.270662	1.037806	0.083333
Del	13	24302500	24457500	0.094047	0.26164	1.037806	0.083333
Del	13	24462500	24737500	0.094047	0.288707	1.037806	0.083333
Del	13	24742500	24877500	0.094047	0.26164	1.037806	0.083333
Del	13	24882500	24987500	0.094047	0.288707	1.037806	0.083333
Del	13	24992500	25087500	0.094047	0.270662	1.037806	0.083333
Del	13	25092500	25332500	0.094047	0.288707	1.037806	0.083333
Del	13	25337500	25447500	0.094047	0.270662	1.037806	0.083333
Del	13	25452500	25937500	0.094047	0.288707	1.037806	0.083333
Del	13	25942500	26597500	0.094047	0.21653	1.037806	0.083333
Del	13	26602500	26822500	0.094047	0.288707	1.037806	0.083333
Del	13	26827500	27267500	0.094047	0.26164	1.037806	0.083333
Del	13	27272500	27632500	0.094047	0.288707	1.037806	0.083333
Del	13	27637500	27747500	0.094047	0.270662	1.037806	0.083333
Del	13	27752500	28112500	0.094047	0.288707	1.037806	0.083333
Del	13	28117500	28187500	0.094047	0.279685	1.037806	0.083333
Del	13	28192500	28202500	0.094047	0.288707	1.037806	0.083333
Del	13	28207500	28242500	0.094047	0.279685	1.037806	0.083333
Del	13	28247500	28567500	0.094047	0.288707	1.037806	0.083333
Del	13	28572500	28677500	0.094047	0.270662	1.037806	0.083333
Del	13	28682500	28717500	0.094047	0.288707	1.037806	0.083333
Del	13	28722500	28952500	0.094047	0.26164	1.037806	0.083333
Del	13	28957500	29072500	0.094047	0.270662	1.037806	0.083333
Del	13	29077500	29592500	0.094047	0.288707	1.037806	0.083333
Del	13	29597500	29997500	0.094047	0.234574	1.037806	0.083333
Del	13	30002500	30082500	0.094047	0.279685	1.037806	0.083333
Del	13	30087500	30427500	0.094047	0.270662	1.037806	0.083333
Del	13	30432500	30767500	0.094047	0.288707	1.037806	0.083333
Del	13	30772500	30882500	0.094047	0.270662	1.037806	0.083333
Del	13	30887500	31182500	0.094047	0.288707	1.037806	0.083333
Del	13	31187500	31302500	0.094047	0.279685	1.037806	0.083333
Del	13	31307500	31447500	0.094047	0.288707	1.037806	0.083333
Del	13	31452500	31472500	0.094047	0.279685	1.037806	0.083333
Del	13	31477500	31507500	0.094047	0.288707	1.037806	0.083333
Del	13	31512500	31552500	0.094047	0.279685	1.037806	0.083333
Del	13	31557500	31767500	0.094047	0.288707	1.037806	0.083333
Del	13	31772500	31907500	0.094047	0.26164	1.037806	0.083333
Del	13	31912500	32412500	0.094047	0.279685	1.037806	0.083333
Del	13	32417500	32597500	0.094047	0.270662	1.037806	0.083333
Del	13	32602500	32872500	0.094047	0.252618	1.037806	0.083333
Del	13	32877500	32887500	0.094047	0.288707	1.037806	0.083333
Del	13	32892500	32967500	0.094047	0.270662	1.037806	0.083333
Del	13	32972500	33002500	0.094047	0.288707	1.037806	0.083333
Del	13	33007500	33072500	0.094047	0.270662	1.037806	0.083333
Del	13	33077500	33152500	0.094047	0.288707	1.037806	0.083333
Del	13	33157500	33352500	0.094047	0.26164	1.037806	0.083333
Del	13	33357500	33667500	0.094047	0.279685	1.037806	0.083333
Del	13	33672500	33682500	0.094047	0.270662	1.037806	0.083333
Del	13	33687500	33762500	0.094047	0.279685	1.037806	0.083333
Del	13	33767500	33782500	0.094047	0.270662	1.037806	0.083333
Del	13	33787500	33862500	0.094047	0.26164	1.037806	0.083333
Del	13	33867500	34252500	0.094047	0.21653	1.037806	0.083333
Del	13	34257500	34412500	0.094047	0.288707	1.037806	0.083333
Del	13	34417500	35507500	0.094047	0.26164	1.037806	0.083333
Del	13	35512500	52772500	0	0.018044	0.498088	0.083333
Del	13	52777500	57707500	0	0.036088	0.498088	0.083333
Del	13	57712500	57747500	0	0.018044	0.311213	0.166667
Del	13	57752500	64317500	0	0.036088	0.311213	0.166667
Del	13	64322500	67807500	0.094047	0.180442	0.271593	0.333333
Del	13	67812500	70267500	0.094047	0.207508	0.312096	0.416667
Del	13	70272500	70672500	0.094047	0.189464	0.356272	0.333333
Del	13	70677500	70717500	0.094047	0.207508	0.356272	0.333333
Del	13	70722500	72442500	0.230663	0.424038	0.356272	0.333333
Del	13	72447500	73357500	0.630255	0.496215	0.510364	0.416667
Del	13	73362500	73627500	0.355561	0.460126	0.510364	0.416667
Del	13	73632500	74252500	0.094047	0.207508	0.356272	0.333333
Del	13	74257500	74712500	0.094047	0.189464	0.356272	0.333333
Del	13	74717500	75852500	0.094047	0.207508	0.433584	0.25
Del	13	75857500	76057500	0.094047	0.198486	0.433584	0.25
Del	13	76062500	76187500	0.094047	0.207508	0.433584	0.25
Del	13	76192500	76327500	0.094047	0.198486	0.433584	0.25
Del	13	76332500	77612500	0.094047	0.207508	0.433584	0.25
Del	13	77617500	77902500	0.094047	0.189464	0.438303	0.25
Del	13	77907500	88087500	0.094047	0.207508	0.438303	0.25
Del	13	88092500	88262500	0.094047	0.198486	0.438303	0.25
Del	13	88267500	88272500	0.094047	0.207508	0.438303	0.25
Del	13	88277500	88317500	0.094047	0.198486	0.438303	0.25
Del	13	88322500	90877500	0.094047	0.207508	0.438303	0.25
Del	13	90882500	92042500	0	0.036088	0.155275	0.166667
Del	13	92047500	93522500	0	0.018044	0.155275	0.166667
Del	13	93527500	95082500	0	0.108265	0.155275	0.166667
Del	13	95087500	114317500	0	0.018044	0.125937	0.083333
Del	13	114322500	114442500	0	0.009022	0.125937	0.083333
Del	13	114447500	115107500	0	0.018044	0.125937	0.083333
Del	14	19002500	19547500	0	0.099243	0.510364	0.25
Del	14	19552500	20777500	0	0.063155	0.45928	0.166667
Del	14	20782500	38067500	0	0.018044	0.607829	0.083333
Del	14	38072500	47122500	0	0.04511	0.607829	0.083333
Del	14	47127500	47812500	0.094047	0.17142	0.401087	0.166667
Del	14	47817500	48222500	0.092242	0.135331	0.401087	0.166667
Del	14	48227500	50057500	0	0.04511	0.401087	0.166667
Del	14	50062500	51432500	0	0.018044	0.557088	0.083333
Del	14	51437500	51457500	0	0.009022	0.557088	0.083333
Del	14	51462500	57277500	0	0.018044	0.557088	0.083333
Del	14	57282500	57402500	0	0.009022	0.557088	0.083333
Del	14	57407500	59007500	0	0.018044	0.557088	0.083333
Del	14	59012500	59017500	0	0.009022	0.557088	0.083333
Del	14	59022500	90522500	0	0.018044	0.557088	0.083333
Del	14	90527500	90652500	0	0.009022	0.557088	0.083333
Del	14	90657500	94597500	0	0.018044	0.557088	0.083333
Del	14	94602500	94762500	0	0.063155	0.557088	0.083333
Del	14	94767500	95237500	0	0.018044	0.557088	0.083333
Del	14	95242500	95627500	0	0.036088	0.557088	0.083333
Del	14	95632500	96957500	0	0.018044	0.557088	0.083333
Del	14	96962500	97037500	0	0.04511	0.557088	0.083333
Del	14	97042500	98092500	0	0.054133	0.408174	0.166667
Del	14	98097500	103842500	0	0.018044	0.557088	0.083333
Del	14	103847500	103972500	0	0.009022	0.557088	0.083333
Del	14	103977500	107287500	0	0.018044	0.557088	0.083333
Del	15	20002500	20782500	0	0.054133	0.351199	0.333333
Del	15	20787500	21032500	0.049549	0.117287	0.167889	0.25
Del	15	21037500	23617500	0	0.054133	0.188987	0.166667
Del	15	23622500	24797500	0.094047	0.333817	0.188987	0.166667
Del	15	24802500	25332500	0	0.018044	0.204354	0.166667
Del	15	25337500	25387500	0	0.04511	0.204354	0.166667
Del	15	25392500	25417500	0.094047	0.135331	0.209724	0.25
Del	15	25422500	25502500	0	0.099243	0.350708	0.166667
Del	15	25507500	28782500	0	0.018044	0.144146	0.083333
Del	15	28787500	29412500	0.094047	0.17142	0.252	0.166667
Del	15	29417500	29552500	0.091425	0.135331	0.451703	0.166667
Del	15	29557500	29562500	0.094047	0.17142	0.451703	0.166667
Del	15	29567500	29867500	0.091425	0.135331	0.451703	0.166667
Del	15	29872500	31507500	0.094047	0.17142	0.451703	0.166667
Del	15	31512500	31672500	0	0.018044	0.486068	0.083333
Del	15	31677500	33052500	0.094047	0.17142	0.486068	0.083333
Del	15	33057500	33362500	0.094047	0.153375	0.785095	0.083333
Del	15	33367500	33597500	0.094047	0.17142	0.785095	0.083333
Del	15	33602500	34152500	0.079341	0.126309	0.785095	0.083333
Del	15	34157500	34632500	0.094047	0.17142	0.785095	0.083333
Del	15	34637500	34662500	0	0.018044	0.509393	0.083333
Del	15	34667500	34877500	0.044911	0.117287	0.509393	0.083333
Del	15	34882500	35667500	0.094047	0.198486	0.468706	0.166667
Del	15	35672500	35802500	0.094047	0.189464	0.468706	0.166667
Del	15	35807500	35842500	0.094047	0.198486	0.468706	0.166667
Del	15	35847500	36152500	0.094047	0.189464	0.468706	0.166667
Del	15	36157500	36862500	0.094047	0.198486	0.468706	0.166667
Del	15	36867500	37082500	0.094047	0.189464	0.468706	0.166667
Del	15	37087500	37182500	0.094047	0.198486	0.468706	0.166667
Del	15	37187500	37397500	0.094047	0.189464	0.468706	0.166667
Del	15	37402500	39892500	0.094047	0.198486	0.468706	0.166667
Del	15	39897500	40217500	0.094047	0.189464	0.468706	0.166667
Del	15	40222500	40372500	0.094047	0.198486	0.468706	0.166667
Del	15	40377500	40402500	0	0.018044	0.286226	0.166667
Del	15	40407500	40572500	0.094047	0.144353	0.286226	0.166667
Del	15	40577500	44157500	0	0.018044	0.290908	0.166667
Del	15	44162500	44487500	0.094047	0.189464	0.115624	0.083333
Del	15	44492500	44712500	0.094047	0.207508	0.469604	0.166667
Del	15	44717500	45987500	0	0.018044	0.115624	0.083333
Del	15	45992500	48002500	0.094047	0.180442	0.115624	0.083333
Del	15	48007500	48692500	0.094047	0.207508	0.470093	0.166667
Del	15	48697500	48942500	0.094047	0.198486	0.470093	0.166667
Del	15	48947500	49107500	0.094047	0.207508	0.470093	0.166667
Del	15	49112500	49162500	0.094047	0.198486	0.470093	0.166667
Del	15	49167500	49172500	0.094047	0.207508	0.470093	0.166667
Del	15	49177500	49257500	0.094047	0.198486	0.470093	0.166667
Del	15	49262500	49462500	0.094047	0.207508	0.470093	0.166667
Del	15	49467500	49622500	0.094047	0.198486	0.470093	0.166667
Del	15	49627500	49707500	0.094047	0.189464	0.470093	0.166667
Del	15	49712500	49782500	0.094047	0.207508	0.470093	0.166667
Del	15	49787500	49907500	0.094047	0.189464	0.470093	0.166667
Del	15	49912500	50142500	0.094047	0.207508	0.470093	0.166667
Del	15	50147500	50467500	0.094047	0.198486	0.470093	0.166667
Del	15	50472500	74662500	0	0.018044	0.115624	0.083333
Del	15	74667500	74732500	0	0.063155	0.115624	0.083333
Del	15	74737500	77367500	0	0.018044	0.115624	0.083333
Del	15	77372500	77897500	0	0.036088	0.115624	0.083333
Del	15	77902500	89942500	0	0.018044	0.115624	0.083333
Del	15	89947500	90172500	0.094047	0.135331	0.267278	0.166667
Del	15	90177500	97332500	0	0.018044	0.115624	0.083333
Del	15	97337500	98497500	0.094047	0.225552	0.115624	0.083333
Del	15	98502500	102392500	0	0.018044	0.115624	0.083333
Del	15	102397500	102522500	0	0.063155	0.115624	0.083333
Del	16	62500	31542500	0	0.018044	0.49216	0.166667
Del	16	31547500	33302500	0	0.036088	0.487635	0.166667
Del	16	33307500	34992500	0	0.063155	0.323809	0.333333
Del	16	34997500	46607500	0.058145	0.117287	0.446176	0.25
Del	16	46612500	50767500	0	0.018044	0.497033	0.166667
Del	16	50772500	51162500	0	0.063155	0.497033	0.166667
Del	16	51167500	55992500	0	0.018044	0.497033	0.166667
Del	16	55997500	56227500	0	0.04511	0.497033	0.166667
Del	16	56232500	58667500	0	0.018044	0.497033	0.166667
Del	16	58672500	58772500	0	0.036088	0.497033	0.166667
Del	16	58777500	61677500	0	0.072177	0.384266	0.25
Del	16	61682500	62072500	0	0.063155	0.339195	0.333333
Del	16	62077500	66392500	0	0.072177	0.339195	0.333333
Del	16	66397500	69502500	0	0.018044	0.497033	0.166667
Del	16	69507500	69742500	0	0.036088	0.497033	0.166667
Del	16	69747500	72207500	0	0.018044	0.497033	0.166667
Del	16	72212500	73097500	0.021572	0.108265	0.497033	0.166667
Del	16	73102500	74322500	0.060515	0.117287	0.535165	0.25
Del	16	74327500	75302500	0	0.018044	0.497033	0.166667
Del	16	75307500	78317500	0	0.072177	0.497033	0.166667
Del	16	78322500	79247500	0	0.04511	0.459888	0.25
Del	16	79252500	81132500	0	0.072177	0.459888	0.25
Del	16	81137500	81197500	0	0.009022	0.497033	0.166667
Del	16	81202500	81327500	0	0.018044	0.497033	0.166667
Del	16	81332500	81472500	0	0.063155	0.447742	0.25
Del	16	81477500	81747500	0	0.018044	0.497033	0.166667
Del	16	81752500	81992500	0	0.054133	0.497033	0.166667
Del	16	81997500	82652500	0	0.063155	0.437502	0.25
Del	16	82657500	83217500	0	0.04511	0.437502	0.25
Del	16	83222500	83532500	0	0.036088	0.437502	0.25
Del	16	83537500	83542500	0	0.063155	0.437502	0.25
Del	16	83547500	83832500	0	0.036088	0.437502	0.25
Del	16	83837500	83927500	0	0.063155	0.437502	0.25
Del	16	83932500	84697500	0	0.018044	0.497033	0.166667
Del	16	84702500	84847500	0	0.063155	0.497033	0.166667
Del	16	84852500	90292500	0	0.018044	0.497033	0.166667
Del	17	2500	9147500	0	0.018044	0.530681	0.333333
Del	17	9152500	9482500	0.094047	0.297729	0.589578	0.416667
Del	17	9487500	11917500	0	0.018044	0.601437	0.416667
Del	17	11922500	11977500	0	0.009022	0.601437	0.416667
Del	17	11982500	11987500	0	0.018044	0.601437	0.416667
Del	17	11992500	12047500	0	0.009022	0.601437	0.416667
Del	17	12052500	18332500	0	0.018044	0.601437	0.416667
Del	17	18337500	18402500	0.094047	0.279685	0.534517	0.5
Del	17	18407500	18427500	0.094047	0.297729	0.607943	0.5
Del	17	18432500	18532500	0.021572	0.108265	0.495185	0.583333
Del	17	18537500	20217500	0	0.018044	0.583068	0.416667
Del	17	20222500	20347500	0	0.036088	0.608904	0.416667
Del	17	20352500	20487500	0	0.018044	0.474156	0.333333
Del	17	20492500	21022500	0.094047	0.234574	0.474156	0.333333
Del	17	21027500	21327500	0	0.018044	0.570803	0.416667
Del	17	21332500	21457500	0.094047	0.243596	0.570803	0.416667
Del	17	21462500	25612500	0.630255	0.514259	0.627208	0.416667
Del	17	25617500	25642500	0	0.018044	0.387611	0.083333
Del	17	25647500	25792500	0.094047	0.135331	0.387611	0.083333
Del	17	25797500	25952500	0.070521	0.126309	0.555199	0.166667
Del	17	25957500	26197500	0.094047	0.135331	0.555199	0.166667
Del	17	26202500	26222500	0	0.018044	0.387611	0.083333
Del	17	26227500	26547500	0	0.04511	0.387611	0.083333
Del	17	26552500	29327500	0	0.018044	0.387611	0.083333
Del	17	29332500	29712500	0	0.04511	0.387611	0.083333
Del	17	29717500	34437500	0	0.018044	0.387611	0.083333
Del	17	34442500	34737500	0	0.090221	0.387611	0.083333
Del	17	34742500	45512500	0	0.018044	0.387611	0.083333
Del	17	45517500	45522500	0	0.009022	0.387611	0.083333
Del	17	45527500	62537500	0	0.018044	0.387611	0.083333
Del	17	62542500	62662500	0	0.009022	0.387611	0.083333
Del	17	62667500	81192500	0	0.018044	0.387611	0.083333
Del	18	12500	8707500	0	0.018044	0.344095	0.166667
Del	18	8712500	8837500	0	0.009022	0.354396	0.166667
Del	18	8842500	15327500	0	0.018044	0.354396	0.166667
Del	18	15332500	18812500	0.094047	0.189464	0.305482	0.166667
Del	18	18817500	33852500	0	0.018044	0.296407	0.25
Del	18	33857500	34367500	0.021572	0.117287	0.245673	0.25
Del	18	34372500	44707500	0	0.018044	0.245673	0.25
Del	18	44712500	45547500	0	0.04511	0.268668	0.25
Del	18	45552500	48517500	0	0.018044	0.268668	0.25
Del	18	48522500	48692500	0	0.04511	0.268668	0.25
Del	18	48697500	59857500	0	0.018044	0.268668	0.25
Del	18	59862500	59977500	0	0.009022	0.268668	0.25
Del	18	59982500	60057500	0	0.018044	0.268668	0.25
Del	18	60062500	60377500	0	0.090221	0.268668	0.25
Del	18	60382500	60977500	0	0.081199	0.321649	0.25
Del	18	60982500	61817500	0	0.090221	0.321649	0.25
Del	18	61822500	61872500	0	0.081199	0.321649	0.25
Del	18	61877500	61927500	0	0.090221	0.321649	0.25
Del	18	61932500	62092500	0	0.081199	0.321649	0.25
Del	18	62097500	65187500	0	0.090221	0.321649	0.25
Del	18	65192500	65567500	0	0.081199	0.321649	0.25
Del	18	65572500	66382500	0	0.090221	0.321649	0.25
Del	18	66387500	67517500	0	0.081199	0.321649	0.25
Del	18	67522500	67662500	0	0.090221	0.321649	0.25
Del	18	67667500	67877500	0	0.081199	0.321649	0.25
Del	18	67882500	72517500	0	0.090221	0.321649	0.25
Del	18	72522500	72902500	0	0.081199	0.321649	0.25
Del	18	72907500	78017500	0	0.018044	0.229951	0.166667
Del	19	62500	272500	0	0.081199	0.281612	0.166667
Del	19	277500	2502500	0	0.063155	0.514354	0.25
Del	19	2507500	2707500	0	0.054133	0.529893	0.25
Del	19	2712500	4962500	0	0.063155	0.529893	0.25
Del	19	4967500	5157500	0	0.054133	0.529893	0.25
Del	19	5162500	6482500	0	0.063155	0.529893	0.25
Del	19	6487500	6772500	0.094047	0.234574	0.600419	0.25
Del	19	6777500	6857500	0.094047	0.21653	0.616557	0.25
Del	19	6862500	6942500	0.094047	0.225552	0.616557	0.25
